region,country,item,year,pest_value,avg_pre,avg_temp,yield_value
Asia,Indonesia,"Pumpkins, squash and gourds",1995,4.42,2702.0,27.95,61194
Asia,Indonesia,Sweet potatoes,1995,4.42,2702.0,27.95,94939
Asia,Indonesia,Sugar cane,1995,4.42,2702.0,27.95,703871
Asia,Indonesia,Green garlic,1995,4.42,2702.0,27.95,69611
Asia,Indonesia,Soya beans,1995,4.42,2702.0,27.95,11371
Asia,Indonesia,Cauliflowers and broccoli,1995,4.42,2702.0,27.95,134273
Asia,Indonesia,"Cassava, fresh",1995,4.42,2702.0,27.95,116605
Asia,Indonesia,"Seed cotton, unginned",1995,4.42,2702.0,27.95,3643
Asia,Indonesia,"Mangoes, guavas and mangosteens",1995,4.42,2702.0,27.95,59331
Asia,Indonesia,Pineapples,1995,4.42,2702.0,27.95,138669
Asia,Indonesia,Eggplants (aubergines),1995,4.42,2702.0,27.95,33240
Asia,Indonesia,"Coffee, green",1995,4.42,2702.0,27.95,5411
Asia,Indonesia,"Coconuts, in shell",1995,4.42,2702.0,27.95,55394
Asia,Indonesia,Maize (corn),1996,4.44,2702.0,27.72,24862
Asia,Indonesia,Tomatoes,1996,4.44,2702.0,27.72,119462
Asia,Indonesia,Potatoes,1996,4.44,2702.0,27.72,158631
Asia,Indonesia,Cabbages,1996,4.44,2702.0,27.72,226709
Asia,Indonesia,"Onions and shallots, dry (excluding dehydrated)",1996,4.44,2702.0,27.72,79923
Asia,Indonesia,Unmanufactured tobacco,1996,4.44,2702.0,27.72,6798
Asia,Indonesia,Cucumbers and gherkins,1996,4.44,2702.0,27.72,109549
Asia,Indonesia,"Beans, dry",1996,4.44,2702.0,27.72,9106
Asia,Indonesia,Carrots and turnips,1996,4.44,2702.0,27.72,138525
Asia,Indonesia,Rice,1996,4.44,2702.0,27.72,44168
Asia,Indonesia,"Groundnuts, excluding shelled",1996,4.44,2702.0,27.72,18827
